""	"AQ999"	"AQ993"	"AQ994"	"AQ996"	"AQ840"	"AQ1332"	"AQ190"	"AQ421"	"AQ423"	"AQ422"	"AQ735"	"AQ736"	"AQ733"	"AQ1409"	"AQ213"	"AQ216"	"AQ215"	"AQ502"	"AQ500"	"AQ501"	"AQ187"	"AQ188"	"AQ189"	"AQ1097"	"AQ1098"	"AQ1099"	"AQ1279"	"AQ889"	"AQ424"	"AQ710"	"AQ1461"	"AQ1463"	"AQ1462"	"AQ1464"	"AQ1515"	"AQ1514"	"AQ1516"	"AQ1513"	"AQ239"	"AQ891"	"AQ892"	"AQ525"	"AQ526"	"AQ527"	"AQ708"	"AQ709"	"AQ707"	"AQ1074"	"AQ1072"	"AQ1073"	"AQ1071"	"AQ551"	"AQ552"	"AQ554"	"AQ397"	"AQ396"	"AQ395"	"AQ398"	"AQ684"	"AQ682"	"AQ447"	"AQ605"	"AQ604"	"AQ606"	"AQ603"	"AQ1202"	"AQ1204"	"AQ1539"	"AQ1334"	"AQ1331"	"AQ1333"	"AQ944"	"AQ943"	"AQ941"	"AQ164"	"AQ161"	"AQ162"	"AQ163"	"AQ762"	"AQ760"	"AQ761"	"AQ1230"	"AQ1542"	"AQ1540"	"AQ1541"	"AQ1305"	"AQ1306"	"AQ1307"	"AQ1308"	"AQ577"	"AQ371"	"AQ370"	"AQ372"	"AQ111"	"AQ110"	"AQ112"	"AQ1047"	"AQ1045"	"AQ86"	"AQ84"	"AQ85"	"AQ1227"	"AQ629"	"AQ1228"	"AQ1176"	"AQ60"	"AQ1178"	"AQ967"	"AQ968"	"AQ969"	"AQ369"	"AQ109"	"AQ292"	"AQ293"	"AQ291"	"AQ294"	"AQ580"	"AQ630"	"AQ631"	"AQ632"	"AQ1149"	"AQ1490"	"AQ1360"	"AQ137"	"AQ136"	"AQ135"	"AQ138"	"AQ1021"	"AQ1020"	"AQ1022"	"AQ1150"	"AQ1489"	"AQ1488"	"AQ345"	"AQ346"	"AQ343"	"AQ838"	"AQ839"	"AQ837"	"AQ1019"	"AQ658"	"AQ656"	"AQ657"	"AQ655"	"AQ58"	"AQ241"	"AQ240"	"AQ242"	"AQ1177"	"AQ1126"	"AQ450"	"AQ1357"	"AQ1359"	"AQ1358"	"AQ320"	"AQ812"	"AQ1229"	"AQ499"	"AQ785"	"AQ786"	"AQ476"	"AQ475"	"AQ1436"	"AQ1437"	"AQ1435"	"AQ1438"	"AQ32"	"AQ31"	"AQ34"	"AQ318"	"AQ317"	"AQ863"	"AQ865"	"AQ866"	"AQ268"	"AQ261"	"AQ267"	"AQ266"	"AQ265"	"AQ1281"	"AQ1280"	"AQ1282"	"AQ681"	"AQ449"	"AQ448"	"AQ1100"	"AQ1125"	"AQ451"	"AQ1383"	"AQ1384"	"AQ1385"	"AQ1386"	"AQ1410"	"AQ1411"	"AQ1412"	"AQ1256"	"AQ1254"	"AQ1255"	"AQ1253"	"AQ6"	"AQ8"
"646549"	1	0	14	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	5	0	0	2	0	2	0	7	0	0	2	1	0	2	6	0	0	0	0	0	0	2	0	1	0	7	0	0	0	0	3	2	2	19	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	13	5	21	0	0	0	4	10	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	2	0	2	2	1	0	0	0	0	0	0	0	0	0	2	0	0	49	0	6	12	0	0	0	0	0	0	1	4	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	2	8	0	0	2	5	0	0	0	0	0	1	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
"902334"	0	0	0	0	0	2	0	0	0	12	0	4	0	0	1	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	34	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	11	0	22	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	1	24	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	4	0	0	0	74	0	51	1	0	0	2	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	3	22	18	0	0	0	0	20	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
"351979"	11	174	0	2	0	0	13	154	146	2	161	138	49	270	25	180	98	0	0	65	329	157	301	72	0	90	137	186	2	25	127	93	9	0	183	0	0	58	7	71	0	13	100	117	0	259	71	0	0	133	289	7	36	110	0	3	6	153	56	0	2	71	0	7	28	3	0	297	0	68	0	1	199	122	6	276	24	259	57	362	242	0	0	1	212	279	0	159	0	496	0	11	5	99	6	39	173	240	0	0	0	0	118	1	0	1	57	59	0	80	0	35	177	209	13	234	7	125	57	213	26	0	0	272	0	12	13	85	0	9	0	0	0	241	121	10	0	245	125	1	202	0	18	165	84	0	329	0	220	0	22	241	49	1	21	0	306	35	103	0	129	190	0	131	72	0	176	7	10	20	54	51	130	1	77	20	159	271	377	155	0	0	27	0	0	0	0	0	17	1	228	0	0	176	0	0	0	199	4	6	4
"351976"	0	0	0	0	90	0	989	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	31	27	0	0	0	0	0	15	7	0	287	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	67	33	0	0	0	0	0	0	0	859	0	0	0	0	0	0	0	0	0	22	0	9	0	0	0	0	0	0	0	0	366	0	0	202	0	0	0	0	0	0	90	1	0	102	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	8	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	1	0	123	0	0	0	30	104	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	16	0	1	394	0	0	0	0	0	0	0	720
"836573"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
"540269"	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"403068"	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"941487"	7	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	92	0	1	0	0	0	0	5	61	0	0	2	0	0	0	0	3	9	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
"688714"	4	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
"503387"	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	4	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
"206826"	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
"1040713"	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"777272"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"721526"	4	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0
"839235"	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"580411"	1	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	0	3	0	1	0	0	0	3	0	0	0	0	0	0	0	0	8	0	0	3	0	0	0	0	0	0	0	0	2	0	5	0	0	0	5	0	1	1	9	0	36	2	0	0	0	0	1	0	0	0	16	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	4	0	0	0	0	4	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	2	1	1	66	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	2	2	0	0	0	0	0	0
"9510"	18	1	0	145	189	968	354	6	2	0	1	594	8	0	0	75	71	4	5	465	1333	40	9	0	451	0	1	4	203	627	0	4	38	95	0	47	7	2	42	1	513	4	1	0	82	2	2	23	2	0	0	1	0	733	0	142	644	16	162	20	163	1	2	4	790	324	292	0	26	4	0	7	3	2	611	45	4	403	1564	108	64	116	21	159	3	1	20	2	62	52	0	6	0	124	24	1416	1	0	779	58	257	0	9	296	238	14	39	20	87	4	24	3	716	11	1	50	105	15	95	807	6	1009	1510	6	31	79	40	7	278	79	323	0	371	16	17	1	1	2	62	0	100	0	15	44	604	3	235	335	4	37	31	0	0	440	0	0	2	966	10	0	916	121	84	8	2	128	62	2460	784	22	1	7	3	182	53	1	146	1129	1	0	305	536	403	0	171	29	1	0	0	68	0	1350	2799	0	218	104	12	0	0	116	1599
"156357"	0	1	0	2	17	16	0	0	0	0	0	0	0	0	28	3	0	0	0	0	2	0	0	0	0	0	0	0	6	0	0	0	54	5	0	595	0	0	0	0	4	10	0	0	0	0	1	0	1	0	0	2	0	9	0	0	0	2	0	0	0	0	3	0	0	3	21	0	3	1	0	0	0	0	1	29	0	0	0	0	0	4	6	9	0	1	275	0	0	4	0	0	0	0	0	4	0	0	8	0	0	2097	1	0	4	4	0	0	452	0	0	13	0	0	1	0	1	0	0	22	0	6	2	0	0	3	2	0	0	125	105	0	303	0	0	1	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	72	0	0	0	2	0	0	19	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1015	9	2	0	0	21	0	0	9	23	0	2	123	0	0	6	98	0	1967	0	3
"768553"	0	0	0	0	0	8	0	0	1	2	4	0	4	0	0	0	26	0	0	255	1	0	4	20	0	1	0	2	0	0	0	11	0	0	0	0	1	0	12	8	0	10	0	0	0	0	0	0	0	12	0	0	2	0	0	5	21	0	0	0	0	3	0	1	0	3	0	0	0	0	0	2	3	1	0	0	0	5	0	0	4	0	0	0	6	0	0	3	1	0	0	0	0	4	0	0	1	0	0	0	79	0	3	0	0	61	0	4	0	0	0	1	0	6	0	0	0	0	15	0	0	0	0	10	0	0	0	11	4	0	0	0	7	5	0	0	0	2	0	2	0	0	20	0	3	74	2	3	0	0	0	0	5	0	0	0	1	3	6	0	0	0	0	0	2	0	0	4	1	0	0	0	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	10	0	0	0
"814277"	8	0	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
"529652"	0	0	0	0	0	1	6	0	17	0	4	6	0	0	0	129	1	0	0	2	0	0	3	0	0	3	0	0	4	1	0	3	0	0	15	0	0	0	0	2	0	0	5	3	0	16	0	0	0	2	0	2	0	10	1	0	0	125	19	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	19	1	0	31	0	0	0	8	0	0	28	0	0	0	4	0	4	1	1	50	0	1	0	0	0	3	0	0	1	2	0	0	16	0	0	0	9	0	46	1	0	5	12	0	0	0	22	1	0	0	11	0	0	0	0	0	26	1	0	0	7	0	0	30	0	1	0	0	0	0	0	13	0	0	0	4	0	1	0	13	0	0	0	56	17	0	9	0	0	0	0	55	0	0	0	4	0	12	0	7	0	0	2	0	0	0	0	0	0	0	0	0	0	9	0	0	7	0	0	0	19	0	0	0
"992510"	3	80	17	17	60	161	5	0	21	5	2	1	182	0	16	1	0	0	57	0	0	1	0	3	56	65	457	46	4	0	202	81	181	22	0	84	77	77	18	40	28	23	0	1	0	0	0	172	109	5	0	10	1	86	0	3	2	0	1	1	7	6	37	240	1	36	64	60	14	37	1	29	0	0	1	3	16	0	0	7	6	28	11	5	62	2	163	8	71	23	58	1	21	1	1	1	0	0	8	19	0	66	0	270	109	0	101	6	67	0	17	4	0	0	1	7	1	0	2	0	24	4	13	0	0	0	200	5	14	161	79	0	202	1	0	0	0	5	116	89	3	213	0	0	5	0	0	0	16	1	0	0	11	69	0	83	3	1	6	111	1	1	129	10	76	146	35	0	1	3	3	123	10	141	6	1	1	0	0	4	76	46	8	0	3	80	3	10	13	14	0	9	1	10	64	25	178	0	83	0	1
"128390"	4	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	0	0	0	4	4	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	1	0	0	6	8	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
"933546"	6	0	20	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	19	0	0	0	10	0	0	1	0	3	0	0	0	0	1	0	2	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	7	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	13	0	0	3	8	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	6	1	0	5	0	1	0	0	0	0	0	2	0	0	0	0	0	19	0	5	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	2	0	3	1	0	0	0	0	0	1	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
"807369"	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	2	1	0	1	0	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	17	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	143	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	2	5	0	0	0	0	0	0	0	4	29	0	1	3	0	0	1	0	0	2	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	61	1	0	0	0	10	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
"1020605"	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	5	0	0	0	6	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
"176420"	0	0	0	0	0	8	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	3	1	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	3	0	0	26	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
"377613"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"822419"	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	11	0	0	0	0	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
"979107"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0
